order_id,user_id,product_id,old_name,category,price,base_price,quantity,amount,status,region,priority,customer_name,order_date,discount_pct
106972,20972,P1472,Dumbbell Set,Sports,9353.62,9353.62,10,93536.2,Cancelled,West,Low,Vivaan Sharma,2024-12-26,0
106973,20973,P1473,Lipstick,Beauty,21906.94,21906.94,7,153348.58,Returned,South,Medium,Arjun Rao,2025-06-13,10
106974,20974,P1474,Novel,Books,$39675.84,39675.84,10,396758.4,Returned,South,Medium,Ishaan Singh,2024-02-18,0
106975,,P1475,Blender,Home & Kitchen,44287.36,44287.36,3,132862.08,Returned,West,High,Neha Gupta,2024-12-31,15
106976,20976,P1476,Football,Sports,7433.44,7433.44,4,29733.76,Returned,North,Low,Rohan Iyer,2024-06-12,15
106977,20977,P1477,Self-Help Book,Books,25819.36,25819.36,9,232374.24,Pending,North,Low,Aarav Iyer,2025-02-01,20
106978,20978,P1478,Novel,Books,31231.48,31231.48,1,31231.48,Returned,West,High,Ananya Singh,2024-05-30,10
106979,20979,P1479,Coffee Beans,Grocery,2778.51,2778.51,4,11114.04,Pending,South,Medium,Priya Kapoor,2024-03-04,0
106980,20980,P1480,Biography,Books,22991.58,22991.58,9,206924.22,Cancelled,South,Low,Ananya Nair,2024-04-14,20
106981,20981,P1481,Smartwatch,Electronics,29920.94,29920.94,2,59841.88,Returned,South,Low,Pooja Nair,2025-01-13,0
106982,20982,P1482,Running Shoes,Sports,18400.84,18400.84,10,184008.4,Cancelled,East,High,Ishaan Reddy,2025-06-21,15
106983,20983,P1483,Toaster,Home & Kitchen,5539.09,5539.09,2,11078.18,Completed,North,High,Priya Nair,2025-04-18,15
106984,20984,P1484,Cricket Bat,Sports,9278.38,9278.38,4,37113.52,Cancelled,North,High,Ishaan Rao,2024-06-17,10
106985,20985,P1485,Running Shoes,Sports,30164.66,30164.66,6,180987.96,Completed,East,Medium,Rohan Nair,2025-02-21,0
106986,,P1486,Jacket,Clothing,20227.13,20227.13,8,161817.04,Pending,West,Medium,Kiran Nair,2025-04-23,0
106987,,P1487,Pasta Pack,Grocery,48207.26,48207.26,10,482072.6,Completed,South,High,Ananya Nair,2025-06-08,15
106988,20988,P1488,Pasta Pack,Grocery,$9762.06,9762.06,2,19524.12,Returned,West,High,Ananya Rao,2025-03-03,15
106989,20989,P1489,Rice 5kg,Grocery,46309.58,46309.58,9,416786.22,Pending,South,High,Sneha Verma,2024-08-06,20
106990,20990,P1490,Monitor,Electronics,46067.59,46067.59,8,368540.72,Completed,East,High,Kabir Gupta,2025-03-18,10
106991,20991,P1491,Laptop,Electronics,27181.79,27181.79,4,108727.16,Returned,South,Medium,Ishaan Mehta,2024-11-01,0
106992,20992,P1492,Smartwatch,Electronics,$37046.84,37046.84,3,111140.52,Completed,North,High,Aditya Rao,2024-10-18,0
106993,20993,P1493,Sci-Fi Book,Books,30946.33,30946.33,9,278516.97,Pending,East,Low,Ananya Reddy,2024-03-24,5
106994,20994,P1494,Biography,Books,41833.7,41833.7,9,376503.3,Returned,East,High,Aarav Reddy,2024-04-08,0
106995,20995,P1495,Coffee Beans,Grocery,48704.02,48704.02,9,438336.18,Completed,West,High,Sneha Iyer,2025-05-16,0
106996,20996,P1496,Dumbbell Set,Sports,36850.73,36850.73,10,368507.3,Cancelled,West,High,Kabir Iyer,2024-10-14,10
106997,20997,P1497,Running Shoes,Sports,17693.34,17693.34,8,141546.72,Pending,East,Medium,Neha Nair,2025-01-12,0
106998,20998,P1498,Rice 5kg,Grocery,42465.27,42465.27,3,127395.81,Pending,South,Low,Ananya Nair,2024-04-20,5
106999,20999,P1499,Sunscreen,Beauty,6171.68,6171.68,1,6171.68,Returned,South,High,Ishaan Singh,2024-05-23,10
107000,21000,P1000,Blender,Home & Kitchen,11974.08,11974.08,4,47896.32,Cancelled,North,Medium,Kiran Mehta,2024-03-29,0
107001,21001,P1001,Headphones,Electronics,7939.77,7939.77,9,71457.93,Returned,South,High,Vivaan Sharma,2025-06-01,5
107002,21002,P1002,Sunscreen,Beauty,3428.83,3428.83,10,34288.3,Completed,North,High,Pooja Gupta,2025-04-16,10
107003,21003,P1003,Cricket Bat,Sports,3111.09,3111.09,9,27999.81,Pending,West,High,Priya Singh,2025-06-19,5
107004,21004,P1004,Air Fryer,Home & Kitchen,27463.37,27463.37,10,274633.7,Pending,North,Low,Ishaan Iyer,2024-11-21,20
107005,21005,P1005,Blender,Home & Kitchen,45696.02,45696.02,7,319872.14,Pending,North,Medium,Meera Reddy,2024-12-20,10
107006,21006,P1006,Self-Help Book,Books,27006.37,27006.37,6,162038.22,Completed,South,Low,Priya Reddy,2025-05-21,5
107007,21007,P1007,Self-Help Book,Books,43984.46,43984.46,3,131953.38,Pending,East,High,Rohan Gupta,2024-01-17,15
107008,21008,P1008,Rice 5kg,Grocery,$41622.74,41622.74,6,249736.44,Returned,South,High,Vikram Sharma,2025-04-29,0
107009,21009,P1009,Sci-Fi Book,Books,48083.84,48083.84,5,240419.2,Pending,South,High,Kabir Reddy,2024-02-03,15
107010,,P1010,Coffee Beans,Grocery,8164.82,8164.82,9,73483.38,Pending,North,Low,Amit Kapoor,2024-02-24,5
107011,21011,P1011,Cricket Bat,Sports,13562.77,13562.77,4,54251.08,Returned,South,High,Kabir Rao,2025-03-16,20
107012,21012,P1012,Novel,Books,36923.84,36923.84,9,332314.56,Pending,South,Medium,Meera Kapoor,2024-06-14,0
107013,21013,P1013,Lipstick,Beauty,,30014.93,10,300149.3,Completed,West,Medium,Sara Verma,2024-09-05,0
107014,21014,P1014,Smartwatch,Electronics,5455.02,5455.02,2,10910.04,Pending,North,High,Arjun Kapoor,2024-04-25,0
107015,21015,P1015,Perfume,Beauty,40267.82,40267.82,5,201339.1,Pending,East,Low,Aditya Nair,2025-01-31,0
107016,21016,P1016,Jacket,Clothing,43133.6,43133.6,7,301935.2,Pending,North,Medium,Vikram Mehta,2024-12-10,5
107017,21017,P1017,Vacuum Cleaner,Home & Kitchen,6093.28,6093.28,10,60932.8,Completed,North,High,Sara Singh,2024-01-06,0
107018,,P1018,Novel,Books,3635.99,3635.99,5,18179.95,Completed,West,Medium,Vikram Kapoor,2025-04-13,0
107019,21019,P1019,Dress,Clothing,3321.3,3321.3,5,16606.5,Cancelled,West,High,Priya Mehta,2025-04-30,5
107020,21020,P1020,Sci-Fi Book,Books,27675.0,27675.0,3,83025.0,Completed,West,Medium,Kabir Mehta,2024-05-31,5
107021,21021,P1021,Vacuum Cleaner,Home & Kitchen,34208.33,34208.33,3,102624.99,Completed,North,Medium,Kiran Nair,2024-12-31,20
107022,21022,P1022,Yoga Mat,Sports,16430.11,16430.11,9,147870.99,Pending,West,High,Arjun Sharma,2024-07-10,0
107023,21023,P1023,Toaster,Home & Kitchen,5032.14,5032.14,10,50321.4,Pending,South,Low,Ananya Gupta,2024-09-19,0
107024,21024,P1024,Dumbbell Set,Sports,9869.54,9869.54,3,29608.62,Completed,West,High,Ananya Reddy,2024-02-01,0
107025,21025,P1025,Perfume,Beauty,$10742.38,10742.38,1,10742.38,Returned,South,High,Sara Kapoor,2024-10-07,0
107026,21026,P1026,Cookware Set,Home & Kitchen,3059.46,3059.46,4,12237.84,Returned,East,Low,Rahul Sharma,2025-01-01,0
107027,21027,P1027,Air Fryer,Home & Kitchen,649.62,649.62,3,1948.86,Cancelled,South,Low,Rohan Iyer,2024-08-23,0
107028,21028,P1028,Running Shoes,Sports,25973.44,25973.44,4,103893.76,Pending,South,High,Ishaan Kapoor,2024-07-06,20
107029,21029,P1029,Shampoo,Beauty,12208.81,12208.81,2,24417.62,Returned,North,Medium,Sara Nair,2025-01-30,0
107030,21030,P1030,Running Shoes,Sports,2174.06,2174.06,3,6522.18,Completed,North,High,Pooja Iyer,2025-05-12,15
107031,21031,P1031,Face Cream,Beauty,15390.65,15390.65,3,46171.95,Returned,East,Low,Vivaan Reddy,2025-06-09,15
107032,21032,P1032,Dress,Clothing,47846.13,47846.13,6,287076.78,Cancelled,South,Medium,Aditya Nair,2025-04-18,15
107033,21033,P1033,Sneakers,Clothing,47416.96,47416.96,9,426752.64,Cancelled,West,Medium,Neha Sharma,2024-07-28,0
107034,21034,P1034,Sneakers,Clothing,$42979.55,42979.55,4,171918.2,Cancelled,North,Medium,Aarav Gupta,2024-08-13,15
107035,21035,P1035,Tablet,Electronics,$38421.83,38421.83,9,345796.47,Completed,North,Medium,Ananya Verma,2025-03-20,0
107036,21036,P1036,Dress,Clothing,20426.2,20426.2,3,61278.6,Completed,North,Low,Neha Iyer,2024-10-04,5
107037,21037,P1037,Smartphone,Electronics,48893.32,48893.32,9,440039.88,Completed,South,Low,Kiran Kapoor,2025-02-15,0
107038,21038,P1038,Olive Oil,Grocery,16293.29,16293.29,7,114053.03,Completed,South,Low,Vikram Iyer,2025-06-10,5
107039,21039,P1039,Football,Sports,24996.22,24996.22,2,49992.44,Completed,North,Low,Amit Reddy,2024-07-22,15
107040,21040,P1040,Cookbook,Books,580.11,580.11,7,4060.77,Pending,East,Medium,Kiran Singh,2025-01-14,5
107041,21041,P1041,Dress,Clothing,16115.08,16115.08,2,32230.16,Returned,North,Medium,Ananya Sharma,2024-04-04,0
107042,21042,P1042,Smartphone,Electronics,40084.68,40084.68,8,320677.44,Cancelled,North,Low,Sneha Reddy,2024-08-13,5
107043,21043,P1043,Cereal Box,Grocery,30548.04,30548.04,10,305480.4,Pending,North,Low,Vikram Singh,2024-07-13,5
107044,21044,P1044,Vacuum Cleaner,Home & Kitchen,14274.44,14274.44,9,128469.96,Returned,East,Low,Meera Gupta,2025-01-09,5
107045,21045,P1045,Cookware Set,Home & Kitchen,11542.17,11542.17,8,92337.36,Pending,South,Medium,Rohan Gupta,2024-08-08,10
107046,21046,P1046,Yoga Mat,Sports,4044.75,4044.75,9,36402.75,Returned,South,High,Meera Mehta,2025-01-07,10
107047,21047,P1047,Coffee Beans,Grocery,25052.98,25052.98,3,75158.94,Completed,West,Medium,Rahul Gupta,2024-07-23,10
107048,21048,P1048,Toaster,Home & Kitchen,,25642.52,3,76927.56,Returned,East,Low,Aarav Sharma,2024-03-17,15
107049,21049,P1049,Smartphone,Electronics,45384.54,45384.54,2,90769.08,Pending,North,Low,Rohan Iyer,2025-02-17,15
107050,21050,P1050,Jeans,Clothing,3000.86,3000.86,4,12003.44,Cancelled,South,Medium,Vivaan Reddy,2024-08-20,20
107051,21051,P1051,Dumbbell Set,Sports,38861.73,38861.73,9,349755.57,Pending,North,Medium,Pooja Iyer,2024-02-10,0
107052,21052,P1052,Perfume,Beauty,4617.35,4617.35,10,46173.5,Pending,East,High,Aarav Reddy,2024-11-09,20
107053,,P1053,Dumbbell Set,Sports,36726.33,36726.33,2,73452.66,Pending,South,Low,Sara Gupta,2024-06-22,10
107054,21054,P1054,Running Shoes,Sports,16768.16,16768.16,9,150913.44,Pending,East,High,Kiran Nair,2024-01-16,15
107055,21055,P1055,Cricket Bat,Sports,35144.8,35144.8,5,175724.0,Cancelled,East,Medium,Aarav Reddy,2024-07-18,5
107056,21056,P1056,Perfume,Beauty,14025.03,14025.03,6,84150.18,Returned,East,High,Amit Mehta,2025-01-14,5
107057,21057,P1057,Toaster,Home & Kitchen,7780.34,7780.34,3,23341.02,Returned,North,Medium,Ishaan Sharma,2025-03-09,0
107058,21058,P1058,Face Cream,Beauty,7727.0,7727.0,8,61816.0,Completed,East,High,Neha Nair,2024-01-27,10
107059,21059,P1059,Toaster,Home & Kitchen,9495.24,9495.24,3,28485.72,Cancelled,North,Low,Sara Singh,2024-02-14,10
107060,21060,P1060,Lipstick,Beauty,27526.16,27526.16,10,275261.6,Completed,West,Low,Neha Iyer,2024-05-28,0
107061,21061,P1061,Sci-Fi Book,Books,12671.54,12671.54,8,101372.32,Cancelled,North,Low,Sneha Mehta,2025-06-05,0
107062,21062,P1062,Jacket,Clothing,5925.07,5925.07,2,11850.14,Returned,East,Low,Sneha Kapoor,2025-03-31,0
107063,21063,P1063,Smartwatch,Electronics,19729.32,19729.32,8,157834.56,Cancelled,West,Medium,Kabir Verma,2025-01-27,0
107064,21064,P1064,Sci-Fi Book,Books,$30687.14,30687.14,7,214809.98,Cancelled,East,High,Sara Sharma,2024-09-10,20
107065,21065,P1065,Dress,Clothing,31005.48,31005.48,3,93016.44,Cancelled,West,Medium,Neha Rao,2025-02-19,10
107066,21066,P1066,Novel,Books,8180.53,8180.53,5,40902.65,Returned,North,Low,Priya Nair,2024-10-06,0
107067,21067,P1067,Face Cream,Beauty,43138.95,43138.95,8,345111.6,Cancelled,East,Low,Kabir Singh,2025-06-24,0
107068,21068,P1068,Headphones,Electronics,22039.86,22039.86,6,132239.16,Returned,East,Medium,Divya Nair,2025-02-16,5
107069,21069,P1069,Jeans,Clothing,49730.66,49730.66,6,298383.96,Cancelled,East,High,Sara Iyer,2024-08-19,5
107070,21070,P1070,Vacuum Cleaner,Home & Kitchen,28949.33,28949.33,9,260543.97,Returned,West,Low,Kabir Kapoor,2024-10-03,20
107071,21071,P1071,Yoga Mat,Sports,21479.29,21479.29,6,128875.74,Returned,West,Low,Ananya Kapoor,2024-11-05,10
107072,21072,P1072,Tablet,Electronics,37855.39,37855.39,6,227132.34,Completed,West,High,Rohan Mehta,2025-05-16,20
107073,21073,P1073,Running Shoes,Sports,2706.25,2706.25,7,18943.75,Returned,West,Medium,Rahul Gupta,2024-03-03,15
107074,,P1074,Novel,Books,8363.56,8363.56,2,16727.12,Pending,North,High,Aditya Iyer,2024-11-19,0
107075,21075,P1075,Monitor,Electronics,38015.68,38015.68,5,190078.4,Cancelled,North,High,Meera Mehta,2024-05-10,0
107076,21076,P1076,Vacuum Cleaner,Home & Kitchen,8102.26,8102.26,5,40511.3,Pending,North,Medium,Amit Rao,2024-01-21,0
107077,21077,P1077,Self-Help Book,Books,3136.73,3136.73,4,12546.92,Completed,North,Medium,Divya Gupta,2025-05-29,0
107078,21078,P1078,Olive Oil,Grocery,28989.73,28989.73,6,173938.38,Cancelled,West,Medium,Ananya Rao,2024-01-02,20
107079,21079,P1079,Self-Help Book,Books,5788.55,5788.55,6,34731.3,Returned,North,High,Aditya Singh,2024-01-05,10
107080,21080,P1080,Monitor,Electronics,43155.54,43155.54,8,345244.32,Cancelled,North,Medium,Priya Kapoor,2024-10-16,10
107081,21081,P1081,Running Shoes,Sports,6542.47,6542.47,2,13084.94,Pending,North,Low,Ishaan Mehta,2024-06-16,0
107082,21082,P1082,Sunscreen,Beauty,45283.07,45283.07,5,226415.35,Completed,West,Low,Vivaan Rao,2024-12-24,5
107083,21083,P1083,T-Shirt,Clothing,11517.06,11517.06,2,23034.12,Cancelled,East,High,Rohan Gupta,2025-06-16,5
107084,21084,P1084,Pasta Pack,Grocery,23435.29,23435.29,1,23435.29,Pending,South,High,Kiran Kapoor,2024-06-01,10
107085,21085,P1085,Lipstick,Beauty,26542.07,26542.07,9,238878.63,Returned,North,Medium,Sara Mehta,2024-06-10,0
107086,21086,P1086,Toaster,Home & Kitchen,29697.44,29697.44,8,237579.52,Cancelled,North,Low,Divya Gupta,2025-05-24,5
107087,21087,P1087,Sci-Fi Book,Books,29531.52,29531.52,9,265783.68,Cancelled,South,High,Sara Sharma,2025-01-31,20
107088,21088,P1088,Face Cream,Beauty,32637.33,32637.33,7,228461.31,Cancelled,West,High,Diya Kapoor,2025-01-11,0
107089,21089,P1089,Vacuum Cleaner,Home & Kitchen,12554.1,12554.1,7,87878.7,Cancelled,South,Low,Divya Rao,2024-09-05,20
107090,21090,P1090,Vacuum Cleaner,Home & Kitchen,,34127.09,1,34127.09,Returned,East,Low,Kiran Sharma,2025-04-01,10
107091,21091,P1091,Lipstick,Beauty,46753.27,46753.27,2,93506.54,Pending,East,High,Amit Gupta,2025-01-29,10
107092,21092,P1092,Sweater,Clothing,45709.54,45709.54,5,228547.7,Pending,West,Medium,Vivaan Rao,2024-03-08,20
107093,21093,P1093,Biography,Books,2362.98,2362.98,4,9451.92,Cancelled,North,Low,Rahul Reddy,2024-02-08,0
107094,21094,P1094,Football,Sports,14662.58,14662.58,6,87975.48,Pending,East,Low,Pooja Reddy,2024-03-28,0
107095,21095,P1095,Cookware Set,Home & Kitchen,880.0,880.0,6,5280.0,Pending,South,Medium,Divya Nair,2025-02-21,10
107096,21096,P1096,Jacket,Clothing,690.34,690.34,6,4142.04,Returned,East,Medium,Sara Kapoor,2024-01-14,15
107097,21097,P1097,Cricket Bat,Sports,45385.25,45385.25,3,136155.75,Pending,East,Low,Kabir Gupta,2024-08-17,5
107098,21098,P1098,Shampoo,Beauty,47122.21,47122.21,3,141366.63,Cancelled,East,Low,Diya Iyer,2024-02-02,5
107099,21099,P1099,Cricket Bat,Sports,,37620.81,1,37620.81,Returned,West,Low,Diya Singh,2024-03-13,0
107100,21100,P1100,Monitor,Electronics,33207.7,33207.7,2,66415.4,Returned,South,Low,Vivaan Nair,2025-01-15,15
107101,21101,P1101,Coffee Beans,Grocery,5838.77,5838.77,10,58387.7,Completed,South,Low,Rahul Sharma,2025-05-05,15
107102,21102,P1102,Face Cream,Beauty,47871.08,47871.08,3,143613.24,Completed,North,Medium,Ishaan Verma,2025-05-07,15
107103,21103,P1103,Toaster,Home & Kitchen,18190.58,18190.58,1,18190.58,Returned,South,Medium,Amit Iyer,2024-10-05,5
107104,21104,P1104,Sweater,Clothing,18657.28,18657.28,2,37314.56,Pending,North,Low,Priya Nair,2024-01-06,10
107105,21105,P1105,Yoga Mat,Sports,23958.51,23958.51,5,119792.55,Pending,North,Medium,Pooja Iyer,2025-03-31,0
107106,21106,P1106,Olive Oil,Grocery,44264.3,44264.3,6,265585.8,Completed,South,Medium,Ananya Iyer,2024-02-03,0
107107,21107,P1107,Rice 5kg,Grocery,6214.98,6214.98,9,55934.82,Pending,West,High,Diya Mehta,2025-03-12,0
107108,21108,P1108,Sweater,Clothing,$41459.73,41459.73,7,290218.11,Pending,East,Medium,Pooja Mehta,2025-01-18,0
107109,21109,P1109,Dress,Clothing,$29342.53,29342.53,7,205397.71,Pending,North,Medium,Neha Mehta,2024-02-12,10
107110,21110,P1110,Jeans,Clothing,49446.88,49446.88,9,445021.92,Pending,East,High,Sara Sharma,2024-02-18,0
107111,21111,P1111,Lipstick,Beauty,2386.12,2386.12,5,11930.6,Completed,North,High,Pooja Verma,2025-01-19,0
107112,21112,P1112,Rice 5kg,Grocery,9660.97,9660.97,3,28982.91,Cancelled,East,High,Rahul Iyer,2024-12-20,5
107113,21113,P1113,Running Shoes,Sports,40046.85,40046.85,9,360421.65,Pending,West,High,Rohan Mehta,2024-02-14,5
107114,21114,P1114,Jacket,Clothing,21681.8,21681.8,10,216818.0,Returned,West,Low,Ananya Sharma,2024-12-10,20
107115,,P1115,Biography,Books,1609.52,1609.52,9,14485.68,Pending,South,Medium,Meera Nair,2024-06-24,0
107116,21116,P1116,Dress,Clothing,4140.34,4140.34,9,37263.06,Returned,South,Low,Sneha Mehta,2024-02-01,0
107117,21117,P1117,Football,Sports,12769.81,12769.81,9,114928.29,Pending,South,High,Kabir Verma,2025-04-14,10
107118,21118,P1118,Yoga Mat,Sports,,6923.45,6,41540.7,Cancelled,South,High,Rahul Iyer,2025-01-21,15
107119,21119,P1119,Vacuum Cleaner,Home & Kitchen,27121.37,27121.37,8,216970.96,Completed,East,Medium,Sara Reddy,2025-01-16,0
107120,21120,P1120,Sci-Fi Book,Books,5843.2,5843.2,3,17529.6,Cancelled,North,Medium,Rohan Mehta,2025-04-06,0
107121,21121,P1121,Cookbook,Books,41985.2,41985.2,4,167940.8,Returned,North,Medium,Sara Nair,2025-03-15,0
107122,21122,P1122,Football,Sports,24755.58,24755.58,2,49511.16,Cancelled,South,Low,Sneha Reddy,2024-01-15,0
107123,21123,P1123,Jacket,Clothing,,44788.65,1,44788.65,Cancelled,West,High,Sneha Sharma,2024-12-15,20
107124,21124,P1124,Laptop,Electronics,38187.42,38187.42,6,229124.52,Cancelled,South,Medium,Rohan Sharma,2024-12-06,5
107125,21125,P1125,Face Cream,Beauty,4148.71,4148.71,4,16594.84,Returned,South,High,Divya Reddy,2024-10-06,15
107126,21126,P1126,Perfume,Beauty,23147.01,23147.01,7,162029.07,Returned,North,Medium,Ananya Nair,2024-02-28,0
107127,21127,P1127,Rice 5kg,Grocery,49722.62,49722.62,2,99445.24,Pending,South,Medium,Rohan Mehta,2024-04-20,0
107128,21128,P1128,Cricket Bat,Sports,19491.95,19491.95,1,19491.95,Returned,North,Medium,Neha Verma,2024-07-18,0
107129,21129,P1129,T-Shirt,Clothing,40192.3,40192.3,9,361730.7,Returned,East,Medium,Vikram Reddy,2024-11-26,0
107130,21130,P1130,Sci-Fi Book,Books,4022.66,4022.66,4,16090.64,Cancelled,West,Low,Amit Gupta,2025-02-06,0
107131,21131,P1131,Dress,Clothing,$37963.08,37963.08,1,37963.08,Returned,East,Low,Ananya Kapoor,2024-08-22,20
107132,21132,P1132,Face Cream,Beauty,370.82,370.82,7,2595.74,Pending,East,Low,Neha Singh,2025-01-02,0
107133,21133,P1133,Football,Sports,,46537.86,7,325765.02,Completed,East,Low,Vivaan Kapoor,2024-05-09,0
107134,21134,P1134,T-Shirt,Clothing,10108.21,10108.21,9,90973.89,Pending,West,High,Neha Reddy,2025-01-25,0
107135,,P1135,Pasta Pack,Grocery,31836.6,31836.6,7,222856.2,Cancelled,East,High,Arjun Kapoor,2024-06-06,0
107136,21136,P1136,Coffee Beans,Grocery,424.62,424.62,5,2123.1,Returned,East,Low,Rahul Sharma,2024-04-24,15
107137,21137,P1137,Olive Oil,Grocery,33544.43,33544.43,10,335444.3,Cancelled,East,Low,Aditya Rao,2025-01-01,10
107138,21138,P1138,Perfume,Beauty,29592.94,29592.94,5,147964.7,Completed,West,Low,Kiran Sharma,2024-12-20,0
107139,,P1139,Vacuum Cleaner,Home & Kitchen,11052.91,11052.91,10,110529.1,Cancelled,North,High,Kabir Kapoor,2024-05-24,0
107140,21140,P1140,Air Fryer,Home & Kitchen,36945.6,36945.6,1,36945.6,Completed,North,Medium,Rohan Gupta,2024-06-16,0
107141,21141,P1141,Cricket Bat,Sports,9913.09,9913.09,3,29739.27,Pending,North,Medium,Vikram Mehta,2024-10-21,20
107142,21142,P1142,Biography,Books,9425.24,9425.24,1,9425.24,Completed,North,Low,Sara Singh,2024-02-18,0
107143,21143,P1143,Biography,Books,45288.84,45288.84,6,271733.04,Returned,South,Low,Sara Rao,2025-02-23,5
107144,21144,P1144,Vacuum Cleaner,Home & Kitchen,40934.42,40934.42,4,163737.68,Pending,East,High,Amit Singh,2025-06-07,5
107145,21145,P1145,Toaster,Home & Kitchen,24715.57,24715.57,2,49431.14,Returned,South,High,Vikram Nair,2025-06-13,5
107146,21146,P1146,Running Shoes,Sports,2512.55,2512.55,7,17587.85,Cancelled,East,High,Pooja Nair,2024-08-16,0
107147,21147,P1147,Jacket,Clothing,21404.76,21404.76,8,171238.08,Pending,North,Medium,Vivaan Sharma,2024-02-23,10
107148,21148,P1148,Toaster,Home & Kitchen,18789.44,18789.44,7,131526.08,Returned,South,Medium,Ishaan Rao,2025-05-31,20
107149,21149,P1149,Lipstick,Beauty,19290.31,19290.31,3,57870.93,Cancelled,East,High,Priya Reddy,2024-08-24,5
107150,21150,P1150,Smartphone,Electronics,45404.9,45404.9,10,454049.0,Completed,West,Medium,Sneha Kapoor,2025-05-14,0
107151,21151,P1151,Air Fryer,Home & Kitchen,42538.86,42538.86,5,212694.3,Returned,South,Medium,Priya Reddy,2024-12-25,5
107152,21152,P1152,Vacuum Cleaner,Home & Kitchen,$7848.82,7848.82,7,54941.74,Returned,East,High,Arjun Singh,2025-01-24,0
107153,21153,P1153,Toaster,Home & Kitchen,26524.28,26524.28,1,26524.28,Completed,West,Low,Kiran Rao,2025-03-14,15
107154,21154,P1154,Rice 5kg,Grocery,16072.18,16072.18,4,64288.72,Completed,West,Low,Ananya Nair,2025-04-05,10
107155,21155,P1155,Pasta Pack,Grocery,32422.73,32422.73,9,291804.57,Completed,North,High,Kabir Verma,2024-09-01,5
107156,21156,P1156,Sneakers,Clothing,37705.38,37705.38,3,113116.14,Cancelled,East,Low,Divya Singh,2024-05-22,0
107157,21157,P1157,Jeans,Clothing,13233.81,13233.81,3,39701.43,Completed,North,Low,Vivaan Rao,2024-10-20,0
107158,21158,P1158,Lipstick,Beauty,31254.42,31254.42,8,250035.36,Cancelled,East,Medium,Rahul Iyer,2024-06-15,15
107159,21159,P1159,Face Cream,Beauty,$43613.73,43613.73,2,87227.46,Pending,West,High,Ishaan Verma,2024-04-13,15
107160,21160,P1160,Pasta Pack,Grocery,35678.16,35678.16,2,71356.32,Completed,West,Medium,Rohan Mehta,2024-09-10,10
107161,21161,P1161,Novel,Books,6426.5,6426.5,3,19279.5,Returned,North,Low,Amit Nair,2024-06-28,5
107162,,P1162,Sunscreen,Beauty,21694.95,21694.95,1,21694.95,Pending,North,Low,Priya Verma,2024-06-24,10
107163,21163,P1163,Lipstick,Beauty,40314.57,40314.57,2,80629.14,Returned,West,High,Meera Mehta,2024-02-09,0
107164,21164,P1164,Yoga Mat,Sports,4926.53,4926.53,4,19706.12,Cancelled,East,High,Vikram Iyer,2025-01-11,15
107165,21165,P1165,Smartphone,Electronics,22178.89,22178.89,1,22178.89,Cancelled,South,Low,Pooja Reddy,2024-11-11,20
107166,21166,P1166,Running Shoes,Sports,22330.37,22330.37,9,200973.33,Cancelled,North,Medium,Kiran Mehta,2025-03-30,15
107167,21167,P1167,Self-Help Book,Books,1145.91,1145.91,5,5729.55,Returned,West,High,Amit Singh,2025-02-15,5
107168,21168,P1168,Jeans,Clothing,9893.97,9893.97,2,19787.94,Returned,North,Medium,Vivaan Gupta,2024-03-02,0
107169,21169,P1169,Cereal Box,Grocery,21733.92,21733.92,2,43467.84,Cancelled,West,Medium,Rahul Singh,2024-07-23,10
107170,21170,P1170,Football,Sports,25802.06,25802.06,9,232218.54,Returned,South,Low,Kiran Singh,2025-03-31,0
107171,21171,P1171,Sci-Fi Book,Books,26716.02,26716.02,2,53432.04,Pending,North,High,Sneha Reddy,2024-03-22,0
107172,21172,P1172,Shampoo,Beauty,39808.4,39808.4,2,79616.8,Cancelled,North,Medium,Kiran Verma,2024-05-23,10
107173,21173,P1173,Face Cream,Beauty,35554.87,35554.87,7,248884.09,Pending,East,Medium,Ishaan Kapoor,2024-12-12,15
107174,21174,P1174,Running Shoes,Sports,49838.15,49838.15,1,49838.15,Completed,West,Low,Diya Verma,2024-11-30,10
107175,21175,P1175,Self-Help Book,Books,22368.38,22368.38,9,201315.42,Pending,East,High,Vivaan Rao,2025-04-26,20
107176,21176,P1176,Blender,Home & Kitchen,19789.57,19789.57,3,59368.71,Pending,North,High,Divya Singh,2025-05-25,10
107177,21177,P1177,Cereal Box,Grocery,26613.64,26613.64,10,266136.4,Returned,South,Medium,Sneha Gupta,2024-11-13,15
107178,21178,P1178,Cookbook,Books,21737.0,21737.0,6,130422.0,Pending,South,Low,Neha Reddy,2025-04-23,0
107179,21179,P1179,Camera,Electronics,31739.21,31739.21,10,317392.1,Returned,South,High,Neha Verma,2024-07-17,15
107180,21180,P1180,Novel,Books,26635.68,26635.68,8,213085.44,Completed,East,High,Kabir Sharma,2025-04-11,5
107181,21181,P1181,Shampoo,Beauty,41128.53,41128.53,8,329028.24,Completed,West,Low,Arjun Mehta,2025-06-09,0
107182,21182,P1182,Dumbbell Set,Sports,28425.49,28425.49,8,227403.92,Cancelled,North,High,Diya Gupta,2024-07-12,15
107183,21183,P1183,Vacuum Cleaner,Home & Kitchen,31661.91,31661.91,10,316619.1,Returned,South,Medium,Aditya Gupta,2024-10-13,5
107184,21184,P1184,Laptop,Electronics,41917.11,41917.11,1,41917.11,Pending,South,Low,Meera Verma,2024-03-23,0
